ancrel.2591.desc;You and Diana are outside, preparing to go on yet another hunt. You casually observe her as she stretches her muscles and readies her bow, and notices that she seems to be in a good mood. You ask her why, and she starts laughing. “Oh, I should tell you. So you remember what my brother did to me a month ago? Well, I got my revenge. Played prank on him last night.”;;;;;;;;;;;x
ancrel.2591.a;“So I took a statue of Persephone and spread some hummus by the…”;;;;;;;;;;;;;x
ancrel.2592.desc;You widen your eyes, shocked at Diana’s creativity. This prank was something you expected from Mercury, not her! You roll on the floor, guffawing with laughter. She’s beaming as well, quite proud of herself. Suddenly, she frowns and her eyes narrow. “He’s probably going to get back at me. I have to remain vigilant, or else…”;;;;;;;;;;;x
ancrel.2592.a;I promise to help you to the best of my ability.;;;;;;;;;;;;;x
ancrel.2593.desc;Today Diana was supposed to be hunting with you. However, she brought Apollo along with her. That is usually not a problem - every now and then he joins the two of you - but today it is not going well because the twins started arguing about something stupid, and now you’re sitting awkwardly on the side twiddling your thumbs as they scream and fling childish insults at each other.;;;;;;;;;;;x
ancrel.2593.a;This isn’t the first time this has happened either.;;;;;;;;;;;;;x
ancrel.2594.desc;Suddenly, they both turn to you, and ask you for your opinion. Who’s right this time around? You watch them warily. You don’t even know what they’re exactly arguing about, and your opinion is probably irrelevant, but obviously they want to one up each other.;;;;;;;;;;;x
ancrel.2594.a;As her champion, I must support Lady Diana;;;;;;;;;;;;;x
ancrel.2594.b;For once, Lord Apollo might have a point.;;;;;;;;;;;;;x
ancrel.2594.c;I think it’s better I somehow appease both…;;;;;;;;;;;;;x
ancrel.2595.tooltip.1;\n\nDiana lifts her head proudly in triumph as Apollo sulks. The goddess tries to suppress her laugh at how immature her brother looks.;;;;;;;;;;;x
ancrel.2595.tooltip.2;\n\nDiana stomps a foot on the ground and is about to storm off, but manages to stop and collect herself once she realizes how childish she appears.;;;;;;;;;;;x
ancrel.2595.tooltip.3;\n\nDiana and Apollo nod sagely, agreeing with the points you raise.;;;;;;;;;;;x
ancrel.2595.desc;Today while spending some time with Lady Diana, she tells you about how her twin Apollo is frustrating her again. This time it’s because of his sexual escapades. “He’s not as bad as Jupiter,” she admits, “but it’s still rather frustrating. On Mount Olympus his room is next to mine, so I often hear… things. Yesterday he and his lady friend were really loud.”;;;;;;;;;;;x
ancrel.2595.a;He’s a man and can’t help it, but you’re right to be angry.;;;;;;;;;;;;;x
ancrel.2595.b;He should definitely be more considerate to you!;;;;;;;;;;;;;x
ancrel.2596.title;Born Together, Worry Together;;;;;;;;;;;x
ancrel.2596.desc;“Thank you for your understanding. But, you know, I don’t want him to get hurt again. He doesn’t have much luck with love, that much of the stories you mortals tell is true. Every time he finds a girl it usually does not end well” She snorts. “I can’t believe I still worry about him that much. Still, I am older, so it's my duty to watch out for him.”\n\n“You’re only older by a few days, right, Lady Diana? Or at least a few hours,” you respond. “That’s not that much older given you’re both immortal. He’s told me that sometimes he feels like the older one when he has to worry about you.”\n\n“Shut up. I’m his older sister.”;;;;;;;;;;;x
ancrel.2596.a;You smile quietly to yourself. ;;;;;;;;;;;;;x
ancrel.2597.desc;You’re not young anymore, but you still find time to spend with Diana, whether it’s hunting or just relaxing and engaging in dialogue. As her devoted follower, after all, it’s still your duty of sorts. However, lately you’ve been bothered by the fact that you’re no longer the young man you once were. Death ever approaches. You decide to ask Diana about your worries.;;;;;;;;;;;x
ancrel.2597.a;Surely as a deity she might have some insight.;;;;;;;;;;;;;x
ancrel.2598.title;The Land of Pomegranates;;;;;;;;;;;x
ancrel.2598.desc;She frowns as she struggles to formulate an answer. Finally, she says, “I am immortal, you know. I don’t know what it’s like to die.”\n\n“But surely you have seen friends and loved ones die.”\n\n“I’m sorry, I don’t know what to say. It’s as foreign a concept to me as my immortality is to you. Don’t worry, though, I’ll make sure to visit you in the underworld after you die, even if you end up in Tartarus,” she says with a smirk. “What, you think my uncle Pluto is a recluse loner? Quite the contrary, we Olympians like to visit his realm every now and then.”;;;;;;;;;;;x
ancrel.2598.a;“Eat the pomegranates when you get there, they’re to die for.”;;;;;;;;;;;;;x
ancrel.2599.title;Light of the Moon;;;;;;;;;;;x
ancrel.2599.desc;Suddenly, you see a light, and a figure appears. It is Diana in full regalia, and armed with her bow and arrow. “You’re dead,” she says as if it’s obvious. “Normally another god would escort you to the underworld, but Pluto allowed me to have the honors.”\n\n“Wait, what - ”\n\n“Come on, I don’t have all day. Do you have your coins for the ferryman? If you don’t you owe me big. Or I could steal a couple of Apollo’s coins instead, as I do need to get back at him. Yesterday he had the gall to come up to me and…. Anyways, I'll tell you later. Don’t worry, I’ll visit you in the underworld every now and then, but I’ve recommended to Pluto that you be placed in Elysium.”;;;;;;;;;;;x
ancrel.2599.a;“Ah. Well. Thank you, Lady Diana. It’s the end for me, huh?”;;;;;;;;;;;;;x
VIET_artemis_finally_a_lotr_reference;\n\nShe smiles gently. “End? No, my friend, the journey doesn't end here. Death is just another path, one that you must take.”;;;;;;;;;;;;;x
ancrel.2600.desc;You are walking through a village in your realm when a local watchman runs up to you and your entourage. He is in panic, and you barely manage to catch what he tells you: hunters nearby encountered a wild boar, thrice the size of a normal one, and now it is running amuck and terrorizing everyone.;;;;;;;;;;;;;x
ancrel.2600.a;Surely a wild animal is no issue for the local guard?;;;;;;;;;;;;;x
ancrel.2601.desc;Suddenly, there are screams up ahead: the boar approaches! You raise your head to get a better look, and you see the monster atop a hill, impaling an unfortunate watchman who happened to be nearby. He is indeed of great size, big and hairy, a fearsome creature indeed, who seems impervious to harm! “Lady Diana protect us! Deliver us from this beast!” you hear someone cry.;;;;;;;;;;;;;x
ancrel.2601.a;I will go and kill the beast myself, Diana will guide my hand!;;;;;;;;;;;;;x
ancrel.2601.b;Everybody, run for your lives!;;;;;;;;;;;;;x
ancrel.2602.title;Diana's Encouragement;;;;;;;;;;;;;x
ancrel.2602.desc;As everyone starts fleeing from the beast, you hear a voice in your head.\n\n“Coward,” Diana whispers, though you can tell she is teasing you, rather than being insulting. You can almost see her smirk “Come on, we’ve both hunted worse animals.”\n\n“But you were there with me,” you argue.\n\n“Have faith in me. I will help you if you show some mettle. Now stop running away like Jupiter when his wife discovers he’s cheated on her again.”;;;;;;;;;;;;;x
ancrel.2602.a;Yes, Lady Diana, if you say so.;;;;;;;;;;;;;x
ancrel.2603.title;Potnia Theron;;;;;;;;;;;;;x
ancrel.2603.desc;“You sure you can’t just tell the boar to relax?” you ask Diana, as the two of you stand at the edge of the village, bows drawn. The boar is some distance away, and starts to charge at both of you.\n\n“Normally I can with some effort,” Diana says, cool and calm, indifferent to the danger at hand. “For some reason I can’t.”\n\nYou, on the other hand, are very much in panic, though you try not to show it. “Alright, let’s kill it already!”\n\n“By Olympus, someone is eager today.”;;;;;;;;;;;;;x
ancrel.2603.a;The two of you load your bows, aim… and fire.;;;;;;;;;;;;;x
ancrel.2603.tooltip;You feel Diana guiding your hand.;;;;;;;;;;;;;x
ancrel.2604.title;An Enemy Deity;;;;;;;;;;;;;x
ancrel.2604.desc;You and Diana stand before the boar’s carcass. “Lots like someone will be eating well tonight,” Diana remarks. “But… you know, I have a feeling another god sent this boar, perhaps an enemy of mine. That’s probably why I couldn’t control it. I’ve occasionally conjured wild boars like this when I was angry at someone. Not my better days.”\n\n“Do you know who did this?” you ask.\n\nDiana shrugs. “I’ll find out soon enough. Maybe they’re targeting you because you’re my favorite follower. Don’t worry, I’ll protect you. I’m not incompetent like some of my relatives. But now, I hear the villagers and your soldiers returning. I must go.”\n\n“Thank you, my goddess,” you say to her as she disappears.;;;;;;;;;;;;;x
ancrel.2604.a;Indeed, the villagers had quite a feast that evening.;;;;;;;;;;;;;x
ancrel.2605.desc;You and some of your courtiers are hunting together. It’s unfortunately not as fulfilling as hunting with Diana - after all, she is the goddess of the hunt - but you have to keep up appearances. People would start getting suspicious if you only hunt by “yourself” after all. Suddenly, one of your courtiers gasps and points ahead. On a hill some distance away stands a hind with golden horns.;;;;;;;;;;;;;x
ancrel.2605.a;Could it - wait, what are you doing?;;;;;;;;;;;;;x
ancrel.2606.title;The Ceryneian Hind;;;;;;;;;;;;;x
ancrel.2606.desc;“Lower your bows!” you exclaim. Your courtiers look at each other, confused. You explain, “What animal has a golden horn? Do you not remember the legends? Clearly this is an animal sacred to Diana, the Ceryneian Hind - ”\n\nYou stop as you hear something galloping.;;;;;;;;;;;;;x
ancrel.2606.a;You look and see the stag charging towards you.;;;;;;;;;;;;;x
ancrel.2607.title;The Ceryneian Hind;;;;;;;;;;;;;x
ancrel.2607.desc;“Stop! Don’t hurt it! It is Diana’s sacred animal!” you cry, as your courtiers try to defend you from the crazed deer. All of you run around trying to avoid the deer, which seems to be acting strangely as if it had lost all its senses, jerking around and attacking randomly. “No! Let’s get out of here! Flee!”;;;;;;;;;;;;;x
ancrel.2607.a;Fly you fools!;;;;;;;;;;;;;x
ancrel.2608.title;Ceryneian Hind;;;;;;;;;;;;;x
ancrel.2608.desc;As everyone scurries around, in the confusion, you get separated from your men.\n\nYou turn around. It’s just you and the deer. It is enraged, though you don’t know why. You mutter a prayer to Lady Diana and prepare for the worst.;;;;;;;;;;;;;x
ancrel.2608.a;This is why I hunt alone!;;;;;;;;;;;;;x
ancrel.2609.title;Saved!;;;;;;;;;;;;;x
ancrel.2609.desc;Diana and Apollo appear before you suddenly, and command the hind to stop. After a few tense moments, it backs down and suddenly becomes docile and falls asleep.\n\n“Are you alright?” Diana asks.\n\n“Yes… but… what just happened?”\n\n“Apollo’s fault.”\n\nThe sun god sheepishly avoids your gaze. “I wanted to play a prank on Lady Diana but let’s just say getting the Ceryneian Hind drunk was not a good idea.” As if he had rehearsed beforehand, he says in a mechanical voice, “I apologize dear sister, and I apologize to [Root.GetTitledFirstName], for the problem I caused today even if it was Bacchus’ idea. I am lucky no one was hurt.”;;;;;;;;;;;;;x
ancrel.2609.a;She rolls her eyes but accepts the apology.;;;;;;;;;;;;;x
ancrel.2610.desc;Diana and Apollo appear before you suddenly, and command the hind to stop. After a few tense moments, it backs down and suddenly becomes docile and falls asleep.\n\n“Are you alright?” Diana asks.\n\n“Yes… but… what just happened?”\n\n“Apollo’s fault.”\n\nThe sun god sheepishly avoids your gaze. “I wanted to play a prank on Lady Diana but let’s just say getting the Ceryneian Hind drunk was not a good idea.” As if he had rehearsed beforehand, he says in a mechanical voice, “I apologize dear sister, and I apologize to [Root.GetTitledFirstName], for the problem I caused today even if it was Bacchus’ idea. I am lucky no one was hurt.”;;;;;;;;;;;;;x
ancrel.2610.a;She rolls her eyes but accepts the apology.;;;;;;;;;;;;;x
ancrel.2611.desc;You’re very ill but conscious enough to notice Diana’s sudden presence by your bedside. “What are you doing here?” you mutter.\n\n“You’re my favorite follower,” she says. “You help me with your sacrifices and offerings and friendship, and I protect you in turn. Well, let’s get this over with.”;;;;;;;;;;;;;x
ancrel.2611.a;Thank you, divine huntress!;;;;;;;;;;;;;x
ancrel.2611.tt;You feel your strength return!;;;;;;;;;;;;;x
ancrel.2612.title;Awake!;;;;;;;;;;;;;x
ancrel.2612.desc;Diana! Great goddess! Help me! I feel lost, as if I were in a living nightmare -\n\n“I am here, friend. Worry not.”\n\nSuddenly, I wake up and look around. “What happened?” I mutter.\n\nLater, I learned that my mind had been addled and I was unable to function normally. Reportedly a beautiful woman was seen by my bedside healing me. They say she might have been a benevolent goddess.;;;;;;;;;;;;;x
ancrel.2612.a;I think I know my savior...;;;;;;;;;;;;;x
ancrel.2613.desc;Diana offers her aid in taking care of this highwayman, on one condition - that the two of you take care of the problem yourselves. She says that it will be just like the hunts you two often partake... except this time, the prey shall be a human! You can't help but grin.;;;;;;;;;;;;;x
ancrel.2613.a;“Bloodthirsty like Mars today, are we?”;;;;;;;;;;;;;x
ancrel.2613.tt;Diana chuckles at your remark.;;;;;;;;;;;;;x
ancrel.2614.desc;You and Diana find the highwayman and manage to capture him alive.  It was a quick hunt and tame in comparison to some of your other adventures. Diana seems to notice your dissapointment. “He didn't expect a goddess on your side,” she explains.\n\nTo your amazement, you recognize the highwayman. He is a local nobleman, the last heir of an old family that has since fallen on hard times.;;;;;;;;;;;;;x
ancrel.2614.title;Highwayman;;;;;;;;;;;;;x
ancrel.2614.a;I am not without mercy, he may earn his freedom.;;;;;;;;;;;;;x
ancrel.2614.b;Nobility must be held to a higher standard!;;;;;;;;;;;;;x
ancrel.2615.title;Desecration;;;;;;;;;;;;;x
ancrel.2615.desc;A nobleman in your realm and a maid, who was his lover, had intercourse on the grounds of a temple of Diana - the very same temple where you often give sacrifices and offerings to the goddess! While you deliberate what to do, Diana herself appears to you, furious. She demands you punish the offenders regardless, and it is unwise to ignore a goddess’ request, even if she is your friend.;;;;;;;;;;;;;x
ancrel.2615.a;They must pay reperations and beg Diana for forgiveness.;;;;;;;;;;;;;x
ancrel.2615.b;Lock the fools in the dungeon.;;;;;;;;;;;;;x
ancrel.2615.c;This is sacrilege! Execute them!;;;;;;;;;;;;;x
ancrel.2616.desc;The next day, Diana visits you at your desk to tell you that she grudgingly approves of the punishment you handed out. She adds, “I can’t believe some people are reckless enough to do those… sort of things on holy ground. What are they thinking? Well, at least it wasn’t like that time Apollo did it almost near one of my temples. It was barely outside the temple boundary, but close enough he could still annoy me. To be fair to him it was in retaliation for the time I… uh, well, perhaps it is better I not tell, it’s an embarrassing story. Little bit of advice, never get drunk with Pluto and Prosperina. Strange things happen.”;;;;;;;;;;;;;x
ancrel.2616.title;Desecration;;;;;;;;;;;;;x
ancrel.2616.a;I'll take your word for it...;;;;;;;;;;;;;x
ancrel.2616.b;Please tell the story, I'll never tell a soul!;;;;;;;;;;;;;x
ancrel.2617.title;The Value of Chastity;;;;;;;;;;;;;x
ancrel.2617.desc;A question has been bothering you recently concerning your friendship with Diana, and when you next meet her for hunting time, you decide to ask her. “Lady Diana,” you say, a bit more stiffly than you want, “I was wondering. You are a virgin goddess, and you prefer the company of the celibate. It seems odd that we should be on friendly terms when I, admittedly, am anything but celibate. Do you think that I should forgo the pleasures of flesh, in order to better serve you as your follower?”;;;;;;;;;;;;;x
ancrel.2617.a;Well?;;;;;;;;;;;;;x
ancrel.2618.title;The Value of Chastity;;;;;;;;;;;;;x
ancrel.2618.desc;She starts laughing. “My friend, we’ve talked about this before. Your memory is horrendous. Simply because I have taken a vow of maidenhood doesn’t mean I hate those who aren’t chaste. Would I despise my brother? Orion? My own mother who gave birth to me? No, I am not that shallow and narrow-minded. However, I would be greatly pleased if you gave up the ‘pleasures of the flesh,’ as you say. It is your choice, though.”;;;;;;;;;;;;;x
ancrel.2618.a;I shall castrate myself, for you!;;;;;;;;;;;;;x
ancrel.2618.b;I will follow your example.;;;;;;;;;;;;;x
ancrel.2618.c;Perhaps some self-control would be good...;;;;;;;;;;;;;x
ancrel.2618.d;I think I shall remain chaste, then.;;;;;;;;;;;;;x
ancrel.2618.e;Thank you for explaining, I shant mention it again.;;;;;;;;;;;;;x
ancrel.2619.title;The Value of Chastity;;;;;;;;;;;;;x
ancrel.2619.desc;Diana seems impatient with your outburst and rubs the bridge of her nose.\n\n"Please... don't. Mutilating yourself will not impress me. I do not value blind zeal like Mars, nor do I find madness an appealing quality in my companions.";;;;;;;;;;;;;x
ancrel.2619.a;Ah, well, then I shall follow you into celebacy.;;;;;;;;;;;;;x
ancrel.2619.b;Yes, maybe self-control is something I should work on...;;;;;;;;;;;;;x
VIET_book_of_thoth_power;Book of Thoth;;;;;;;;;;;x
VIET_book_of_thoth_power_desc;This character has somehow acquired the mythical Book of Thoth, a powerful tome written by the god Thoth himself! He or she who keeps the book, though, must beware, for the gods' knowledge is not meant for humans to possess!;;;;;;;;;;;x
VIET_curse_of_thoth_relative;Cursed by Thoth;;;;;;;;;;;x
VIET_curse_of_thoth_relative_desc;Somehow, this character or one of their relatives as angered Thoth, the Egyptian god of learning.;;;;;;;;;;;x
VIET_curse_of_thoth;Cursed by Thoth;;;;;;;;;;;x
VIET_curse_of_thoth_desc;Somehow, this character or one of their relatives as angered Thoth, the Egyptian god of learning.;;;;;;;;;;;x
VIET_blessings_of_thoth;Blessings of Thoth;;;;;;;;;;;x
VIET_blessings_of_thoth_desc;This character is believed to be protected by Thoth, the Egyptian god of learning.;;;;;;;;;;;x
VIET_thoth_scrolls_relationships;Thoth's Knowledge (Relationships);;;;;;;;;;;x
VIET_thoth_scrolls_relationships_desc;This character is using the wisdom written down by the god Thoth to improve their relationships with others.;;;;;;;;;;;x
VIET_thoth_scrolls_realm;Thoth's Knowledge (Realm);;;;;;;;;;;x
VIET_thoth_scrolls_realm_desc;This character is using the wisdom written down by the god Thoth to improve their realm.;;;;;;;;;;;x
VIET_thoth_scrolls_vassals;Thoth's Knowledge (Politics);;;;;;;;;;;x
VIET_thoth_scrolls_vassals_desc;This character is using the wisdom written down by the god Thoth to improve their abilty to navigate politics.;;;;;;;;;;;x
VIET_thoth_scrolls_military;Thoth's Knowledge (Military);;;;;;;;;;;x
VIET_thoth_scrolls_military_desc;This character is using the wisdom written down by the god Thoth to improve the capability of their soldiers.;;;;;;;;;;;x
VIET_thoth_scrolls_stars;Thoth's Knowledge (Stars);;;;;;;;;;;x
VIET_thoth_scrolls_stars_desc;This character is using the wisdom written down by the god Thoth to watch the heavens and chart the stars.;;;;;;;;;;;x
VIET_thoth_scrolls_ancient_temples;Ancient Temples to Thoth;;;;;;;;;;;x
VIET_thoth_scrolls_ancient_temples_desc;Several ancient temples dedicated to the god Thoth have been discovered in this province.;;;;;;;;;;;x
VIET_khaemwaset_library;Khaemwaset's Library;;;;;;;;;;;x
VIET_khaemwaset_library_desc;A library built by the legendary Egyptian prince and sorcerer-priest Khaemwaset, son of the mighty pharaoh Ramses, has been discovered in this province.;;;;;;;;;;;x
VIET_amulet_of_khaemwaset;Amulet of Khaemwaset;;;;;;;;;;;x
VIET_amulet_of_khaemwaset_desc;An amulet belonging to the Egyptian prince and sorcerer-priest Khaemwaset, son of the mighty pharaoh Ramses, renowned even in his lifetime for his brilliant mind and just spirit.;;;;;;;;;;;x
VIET_scrolls_of_thoth;Scrolls of Thoth;;;;;;;;;;;x
VIET_scrolls_of_thoth_desc;A mysterious collection of ancient scrolls, supposedly written down by the ancient Egyptian god Thoth himself. These scrolls are filled ;;;;;;;;;;;x
VIET_blessings_of_horus;Blessings of Horus;;;;;;;;;;;x
VIET_blessings_of_horus_desc;This character is believed to be protected by Horus, the Egyptian god, son of Osiris and Isis.;;;;;;;;;;;x
ancrel.4200.desc;Not too far from my residence is an old, abandoned temple, that some say is as ancient as the gods. It sits by the shoreline of a lake, alone and isolated. I, like most people, have always avoided it. There is something to be said about avoiding mysterious ruins. One day, however, as I am talking with a local noble, he says tells me a most interesting story about that temple....;;;;;;;;;;;x
ancrel.4200.a;“Did you ever hear the tragedy of Neferkaptah the Scholar?”;;;;;;;;;;;;;x
ancrel.4201.desc;The nobleman telling the story is old and frail, yet carries himself in a dignified manner. In a deep, authoritative voice, he tells a story about one of his ancestors, passed down from father to son through the ages. Long ago, his ancestor, a prince named Neferkaptah, heard of a legendary tome of knowledge hidden in the temple. He visited the ruins, and found a large pool, where the book lay, guarded by massive serpents. He slew the serpents after a lengthy battle, and took the book.;;;;;;;;;;;x
ancrel.4201.a;What happened after?;;;;;;;;;;;;;x
ancrel.4202.desc;The old man says that the book turned out to be the very Book of Thoth, written by the great god himself, an arcane tome filled with infinite knowledge and wisdom. But something went wrong afterwards and Neferkaptah, his wife, and his eldest son died, and the book was nowhere to be found. Maybe an unscrupulous scholar stole the book and murdered him and his family in the process. Maybe a rival prince was jealous of Neferkaptah's newfound powers. Maybe it was even the punishment of the gods.;;;;;;;;;;;x
ancrel.4202.a;A mysterious tale indeed.;;;;;;;;;;;;;x
ancrel.4203.title;The Temple;;;;;;;;;;;x
ancrel.4203.desc;I am taking a stroll with some companions when we got separated and I got lost. Not only that, but it seems like a thunderstorm of epic proportions is brewing. There is a building up ahead, and I decide to seek shelter there for now. It's rare to get a storm like this here, of all places.\n\nCurses! The building turns out to be that abandoned temple. I assure myself there is nothing to be afraid of and that the gods are protecting me, and I decide to wait inside just as the storm is beginning. I take a few steps in -;;;;;;;;;;;x
ancrel.4203.a;WHAT THE?;;;;;;;;;;;;;x
ancrel.4204.tooltip;xxxxx;;;;;;;;;;;x
ancrel.4204.desc;xxxxx;;;;;;;;;;;x
ancrel.4204.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4205.tooltip;AAHHHHH!;;;;;;;;;;;x
ancrel.4205.desc;It seems I've fallen down some sort of trap door or hole. I glance around. It seems like I’m inside some corridor. I see ancient wall carvings, statues, and lit torches. Wait… lit torches? Who lit them? Why are they still here? I must find a way to get out, this doesn't feel right!;;;;;;;;;;;x
ancrel.4205.a;Go left.;;;;;;;;;;;;;x
ancrel.4205.b;Go right.;;;;;;;;;;;;;x
ancrel.4206.tooltip;\n\nLet's hope this is the way out.;;;;;;;;;;;x
ancrel.4206.desc;I decide to go left. As I walk through the corridor, I read some of the hieroglyphics on the wall. They tell the story of how Thoth invented and taught men the basics of writing and mathematics. Interesting.;;;;;;;;;;;x
ancrel.4206.a;You continue onwards.;;;;;;;;;;;;;x
ancrel.4207.desc;I decide to go right. As I walk through the corridor, I read some of the hieroglyphics on the wall. They tell the story of how Thoth taught men the principles of magic, philosophy, and religion. Fascinating.;;;;;;;;;;;x
ancrel.4207.a;You continue onwards.;;;;;;;;;;;;;x
ancrel.4208.desc;Finally, I reach a giant open space, and there, in the middle of this underground courtyard, is a giant pool. And there, in the middle of the pool, is a book! It emanates a pale light, and glows in an unnatural manner. I suddenly remember the story the old man told me about his ancestor, Prince Neferkaptah. Could this be that very book? Why is it still here?;;;;;;;;;;;x
ancrel.4208.a;“Mortal!”;;;;;;;;;;;;;x
ancrel.4209.tooltip;\n\n“Who's there?” you shout on instinct.;;;;;;;;;;;x
ancrel.4209.desc;I scream as some person suddenly appears before me. It turns out he is some sort of spirit, transparent in appearance with a faint glowing aura. He wears the clothing of the ancients, and speaks in a melancholy, tired manner: “Beware, mortal! Do not claim the Book of Thoth. If you do, you will meet the same fate as I, Prince Neferkaptah!”;;;;;;;;;;;x
ancrel.4209.a;Oh heavens, I must be going insane!;;;;;;;;;;;;;x
ancrel.4210.tooltip;\n\nHe scowls, “You're not insane.”;;;;;;;;;;;x
ancrel.4210.title;The Book of Thoth;;;;;;;;;;;x
ancrel.4210.desc;“What is the Book of Thoth, anyways?” I ask.\n\n“The Book of Thoth holds many secrets, indescribable knowledge of the gods. Magic rituals to extend life. Mathematical formulas to control the stars and the fate men, and to build everlasting monuments. Recipes for potions that bottle fame, brew glory, even put a stopper on death. Or increase your stamina in bed, if that's your thing. Unlimited power, basically.”  Neferkaptah pauses. “Wait. I'm supposed to be discouraging you from taking the Book.”;;;;;;;;;;;x
ancrel.4210.a;You're doing a bad job of it.;;;;;;;;;;;;;x
ancrel.4211.tooltip;\n\n“It's been a while since someone visited,” he explains, “so I'm out of practice.”;;;;;;;;;;;x
ancrel.4211.title;Neferkaptah's Warning;;;;;;;;;;;x
ancrel.4211.desc;He clears his throat. “Anyways, I was once like you, and stumbled on here. I could not resist the allure of the book, and fought and killed the book's previous guardians. The gods warned me in a dream to return the book, but I did not heed them. Through divine means they killed my wife, and then my firstborn son, and then me, myself. They have now condemned my spirit to guard the book for all eternity, to warn others not to repeat my mistakes. And that's my whole speech. I advise you leave now. I can't hurt you if you take the book but the consequences will be severe.”;;;;;;;;;;;x
ancrel.4211.a;But the book is just lying there… imagine the unlimited power!;;;;;;;;;;;;;x
ancrel.4211.b;Neferkaptah is right. It is best not to tempt fate.;;;;;;;;;;;;;x
ancrel.4212.tooltip;I will take the book and learn its secrets. Neferkaptah is probably just jealously guarding a treasure he has no use for. Even from here, I can already feel the power brimming from within!;;;;;;;;;;;x
ancrel.4212.title;Tempting Fate;;;;;;;;;;;x
ancrel.4212.desc;Neferkaptah shakes his head as I jump into the pool and take the book. “Not the first one and not the last either. Don't say I didn't warn you. But since you were kind enough to chat with me instead of trying to exorcise me like the last few fellows that came here, I'll give you some advice - read page 42 first, it might have some useful information. Anyways, if you were wondering how to get out, it's through that hallway, fifth door to the right, then two doors down and make a left.”;;;;;;;;;;;x
ancrel.4212.a;Uh… thanks?;;;;;;;;;;;;;x
ancrel.4213.tooltip;\n\nSuch a pity, though.;;;;;;;;;;;x
ancrel.4213.title;Khaemwaset's Amulet;;;;;;;;;;;x
ancrel.4213.desc;I sigh. Unlimited power! But I cannot be tempted and tell Neferkaptah I shall leave the book where it is.\n\nHe looks at me with a surprised expression. “Huh. That's something. Of all the men and women who came here, only one other was able to resist the temptation - his name was Khaemwaset, the magician and scholar, son of the mighty Pharaoh Ramses. Wise fellow. He left me this amulet. Here, take it - I have no use for it. Anyways, if you were wondering how to get out, it's through that hallway, fifth door to the right, then two doors down and make a left.”;;;;;;;;;;;x
ancrel.4213.a;If you say so...;;;;;;;;;;;;;x
ancrel.4214.tooltip;\n\nYou hold onto the Book of Thoth tightly as you make your way out.;;;;;;;;;;;x
ancrel.4214.desc;As I step outside, the rain continues to fall. I search through the contents of the book, and come across a page listing several magical spells related to weather. There's one that supposedly would clear the rain. With nothing better to do, I mutter the incantation and perform the hand gesture indicated in the book. Immediately, the rain clears.;;;;;;;;;;;x
ancrel.4214.a;By the gods… could it be?;;;;;;;;;;;;;x
ancrel.4215.tooltip;\n\nThis is unlimited power!;;;;;;;;;;;x
ancrel.4215.desc;Eagerly I rush home, and tell my servants not to let anyone enter my study. I put the book on my desk and muse over where to start. Extend my life? Increase the power of my armies? Make myself a harem? The possibilities are endless! But I suddenly remember what Neferkaptah said about page 42. I idly turn to it and see the heading, “How to Negotiate with the Gods.” It seems like instructions on what to do if the Gods are angry or frustrated, and tips on how to deal with each one.;;;;;;;;;;;x
ancrel.4215.a;Looks boring, I should focus on more important things first!;;;;;;;;;;;;;x
ancrel.4215.b;Maybe I should read this just in case.;;;;;;;;;;;;;x
ancrel.4216.tooltip;\n\nThis book is huge at any rate. So many pages to read....;;;;;;;;;;;x
ancrel.4216.desc;The powers the book grants me are amazing beyond belief! Most of them are harder to learn than that simple rain spell I first attempted, as it takes a lot of work to decipher most of them. Still, the first great thing I managed to do, at any rate, was to…;;;;;;;;;;;x
ancrel.4216.a;Grant myself great strength;;;;;;;;;;;;;x
ancrel.4216.b;Increase my knowledge and abilities;;;;;;;;;;;;;x
ancrel.4216.c;Give myself a bunch of gold and gems;;;;;;;;;;;;;x
ancrel.4216.d;Summon a lusty spirit to be my lover;;;;;;;;;;;;;x
VIET_UNLIMITED_POWER;All in all, you’re glad you didn't listen to Neferkaptah back there in the temple. Who knows what could have happened if you had? Certainly you wouldn’t have the unlimited power you have now!;;;;;;;;;;;x
ancrel.4217.desc;One night while studying another page of the Book of Thoth, I suddenly feel really tired. If only I could figure out how to make that potion I saw on page 1081 to keep myself awake! But alas. I finish reading the page I was on, page 1453, and decide to call it a night.Is it me or is it too quiet, anyways? ;;;;;;;;;;;x
ancrel.4217.a;No matter. Good night and sweet dreams.;;;;;;;;;;;;;x
ancrel.4218.desc;In my dreams, a dark shadow approaches me. “I am Thoth, master of that book you have stolen. You have angered the gods in your lust for forbidden knowledge and you shall pay for your hubris!”;;;;;;;;;;;x
ancrel.4218.a;What? No! NOOOOO -;;;;;;;;;;;;;x
ancrel.4218.tooltip.2;\n\nI should focus on furthering my unlimited power!;;;;;;;;;;;;;x
ancrel.4219.title;Thoth’s Deal;;;;;;;;;;;x
